"ID universel"	"ID RNE"	"ID Assemblee"	"Nom elu"	"Prenom elu"	"Date naissance"	"Date deces"	"Code sexe"	"Nationalite elu"	"Commune de naissance"	"Departement de naissance"	"Pays de naissance"	"Code profession"	"Libelle profession"
"RNE_0000080"	"80"	"PA412525"	"SOUCHET"	"DOMINIQUE"	1946-07-09	NA	"M"	"FRANCAISE"	"LA ROCHELLE"	"CHARENTE MARITIME"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"ASN_0412876"	NA	"PA412876"	"BRUN"	"ELIE"	1948-10-15	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0001143"	"1143"	"PA414"	"BEAUDOUIN"	"PATRICK"	1953-04-07	NA	"M"	"FRANCAISE"	"BRIONNE"	"EURE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"ASN_0415254"	NA	"PA415254"	"ACKERMANN"	"YVES"	1949-06-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415446"	NA	"PA415446"	"MAUREY"	"HERVE"	1961-05-07	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415447"	NA	"PA415447"	"LEFEVRE"	"ANTOINE"	1966-02-18	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415448"	NA	"PA415448"	"DE MONTGOLFIER"	"ALBERIC"	1964-07-06	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415449"	NA	"PA415449"	"LOZACH"	"JEAN JACQUES"	1954-02-08	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415450"	NA	"PA415450"	"CHEVE"	"JACQUELINE"	1961-08-21	2010-03-15	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415451"	NA	"PA415451"	"LAURENT"	"DANIEL"	1949-02-04	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415452"	NA	"PA415452"	"GUILLAUME"	"DIDIER"	1959-05-11	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415453"	NA	"PA415453"	"LEPAGE"	"CLAUDINE"	1949-08-10	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415454"	NA	"PA415454"	"FRASSA"	"CHRISTOPHE ANDRE"	1968-02-04	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415455"	NA	"PA415455"	"MAGRAS"	"MICHEL"	1954-01-06	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415456"	NA	"PA415456"	"BRUGUIERE"	"MARIE THERESE"	1942-10-26	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415457"	NA	"PA415457"	"NAVARRO"	"ROBERT"	1952-05-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415458"	NA	"PA415458"	"FLEMING"	"LOUIS CONSTANT"	1946-12-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415459"	NA	"PA415459"	"CARTRON"	"FRANCOISE"	1949-03-27	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415460"	NA	"PA415460"	"ANZIANI"	"ALAIN"	1951-05-30	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415461"	NA	"PA415461"	"PASQUET"	"ISABELLE"	1962-03-08	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415462"	NA	"PA415462"	"CHATILLON"	"ALAIN"	1943-03-15	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415463"	NA	"PA415463"	"POVINELLI"	"ROLAND"	1941-08-09	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415464"	NA	"PA415464"	"LABORDE"	"FRANCOISE"	1958-07-08	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415465"	NA	"PA415465"	"KLES"	"VIRGINIE"	1961-08-18	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415466"	NA	"PA415466"	"MIRASSOU"	"JEAN JACQUES"	1952-11-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415467"	NA	"PA415467"	"DE LEGGE"	"DOMINIQUE"	1952-02-18	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415468"	NA	"PA415468"	"GHALI"	"SAMIA"	1968-06-10	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415469"	NA	"PA415469"	"VESTRI"	"RENE"	1938-10-25	2013-02-06	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415470"	NA	"PA415470"	"LE MENN"	"JACKY"	1941-03-17	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415471"	NA	"PA415471"	"DAUNIS"	"MARC"	1955-04-22	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415472"	NA	"PA415472"	"ANDREONI"	"SERGE"	1940-03-15	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415473"	NA	"PA415473"	"GIUDICELLI"	"COLETTE"	1943-11-24	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415474"	NA	"PA415474"	"NEGRE"	"LOUIS"	1947-02-08	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415475"	NA	"PA415475"	"BLONDIN"	"MARYVONNE"	1947-01-20	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415476"	NA	"PA415476"	"JOISSAINS"	"SOPHIE"	1969-10-25	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415477"	NA	"PA415477"	"FICHET"	"JEAN LUC"	1953-07-15	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415478"	NA	"PA415478"	"TEULADE"	"RENE"	1931-06-17	2014-02-13	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415479"	NA	"PA415479"	"PAUL"	"PHILIPPE"	1965-01-25	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415480"	NA	"PA415480"	"VALL"	"RAYMOND"	1942-01-13	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415481"	NA	"PA415481"	"BOURZAI"	"BERNADETTE"	1945-05-28	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415482"	NA	"PA415482"	"MEZARD"	"JACQUES"	1947-12-03	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415483"	NA	"PA415483"	"DAUDIGNY"	"YVES"	1947-02-23	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415484"	NA	"PA415484"	"MAZUIR"	"RACHEL"	1940-02-12	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415485"	NA	"PA415485"	"BERIT DEBAT"	"CLAUDE"	1946-02-19	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415486"	NA	"PA415486"	"GOY CHAVENT"	"SYLVIE"	1963-05-23	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415487"	NA	"PA415487"	"BERTHOU"	"JACQUES"	1940-03-03	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415488"	NA	"PA415488"	"BONNEFOY"	"NICOLE"	1958-08-11	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415489"	NA	"PA415489"	"MAYET"	"JEAN FRANCOIS"	1940-01-30	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415490"	NA	"PA415490"	"LAURENT PERRIGOT"	"FRANCOISE"	1950-02-27	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415491"	NA	"PA415491"	"ESCOFFIER"	"ANNE MARIE"	1942-08-15	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415492"	NA	"PA415492"	"FOURNIER"	"JEAN PAUL"	1945-10-16	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415493"	NA	"PA415493"	"FAUCONNIER"	"ALAIN"	1945-02-20	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415494"	NA	"PA415494"	"JEANNEROT"	"CLAUDE"	1945-04-10	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415495"	NA	"PA415495"	"HOUPERT"	"ALAIN"	1957-08-13	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415496"	NA	"PA415496"	"REBSAMEN"	"FRANCOIS"	1951-06-25	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415497"	NA	"PA415497"	"TUHEIAVA"	"RICHARD"	1974-02-28	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415498"	NA	"PA415498"	"ANTOINETTE"	"JEAN ETIENNE"	1966-01-29	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415499"	NA	"PA415499"	"PATIENT"	"GEORGES"	1949-04-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0415500"	NA	"PA415500"	"MILHAU"	"JEAN"	1929-12-18	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_1175391"	"1175391"	"PA417099"	"ROBINET"	"ARNAUD"	1975-04-30	NA	"M"	"FRANCAISE"	"REIMS"	"MARNE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0000719"	"719"	"PA418"	"BEAULIEU"	"JEAN CLAUDE"	1944-06-24	NA	"M"	"FRANCAISE"	"PAYROUX"	"VIENNE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"ASN_0000419"	NA	"PA419"	"BEAUMONT"	"RENE"	1940-02-29	NA	"M"	"FRANCAISE"	"LYON"	"RHONE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_0163430"	"163430"	"PA421348"	"VILLIERS"	"ANDRE"	1954-12-13	NA	"M"	"FRANCAISE"	"AVALLON"	"YONNE"	"FRANCE"	NA	"AGRICULTEURS EXPLOITANTS"
"ASN_0421349"	NA	"PA421349"	"PIGNARD"	"JEAN JACQUES"	1947-04-15	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0421497"	NA	"PA421497"	"NICOUX"	"RENEE"	1951-03-26	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_1178985"	"1178985"	"PA422119"	"DOUILLET"	"DAVID"	1969-02-17	NA	"M"	"FRANCAISE"	"ROUEN"	"SEINE MARITIME"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"ASN_0422785"	NA	"PA422785"	"LABARRE"	"MARIE AGNES"	1945-06-12	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0423245"	NA	"PA423245"	"KERDRAON"	"RONAN"	1962-07-16	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0423752"	NA	"PA423752"	"LONGERE"	"CHRISTIANE"	1953-04-13	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0185236"	"185236"	"PA424679"	"POURSINOFF"	"ANNY"	1951-10-30	NA	"F"	"FRANCAISE"	"STENAY"	"MEUSE"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"ASN_0425322"	NA	"PA425322"	"DEROCHE"	"CATHERINE"	1953-02-24	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0425596"	NA	"PA425596"	"OUDIT"	"MIREILLE"	1945-10-10	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0426327"	NA	"PA426327"	"REICHARDT"	"ANDRE"	1949-12-05	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0426856"	NA	"PA426856"	"CROS"	"ROSELLE"	1947-08-27	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0054400"	"54400"	"PA427304"	"REGNAULT"	"JOEL"	1949-11-05	NA	"M"	"FRANCAISE"	"PLAISIR"	"YVELINES"	"FRANCE"	NA	"AGRICULTEURS EXPLOITANTS"
"ASN_0427956"	NA	"PA427956"	"LEONARD"	"CLAUDE"	1948-03-11	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0000428"	NA	"PA428"	"BECOT"	"MICHEL"	1939-10-10	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429832"	NA	"PA429832"	"MARSEILLE"	"HERVE"	1954-08-20	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429833"	NA	"PA429833"	"ESPAGNAC"	"FREDERIQUE"	1972-04-19	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429834"	NA	"PA429834"	"DUCHENE"	"MARIE ANNICK"	1940-08-23	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429835"	NA	"PA429835"	"CONWAY MOURET"	"HELENE"	1960-09-13	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429836"	NA	"PA429836"	"COHEN"	"LAURENCE"	1953-01-15	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429837"	NA	"PA429837"	"GATTOLIN"	"ANDRE"	1960-06-24	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429838"	NA	"PA429838"	"VANDIERENDONCK"	"RENE"	1951-04-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429839"	NA	"PA429839"	"LE SCOUARNEC"	"MICHEL"	1949-07-12	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429840"	NA	"PA429840"	"MOHAMED SOILIHI"	"THANI"	1972-06-20	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429841"	NA	"PA429841"	"WATRIN"	"DOMINIQUE"	1953-06-14	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0181995"	"181995"	"PA345916"	"PRIMAS"	"SOPHIE"	1962-06-07	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429843"	NA	"PA429843"	"BOUCHART"	"NATACHA"	1963-05-29	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429844"	NA	"PA429844"	"MEUNIER"	"MICHELLE"	1956-01-24	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429845"	NA	"PA429845"	"DANTEC"	"RONAN"	1963-08-05	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429846"	NA	"PA429846"	"BECHU"	"CHRISTOPHE"	1974-06-11	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429847"	NA	"PA429847"	"JOUANNO"	"CHANTAL"	1969-07-12	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429848"	NA	"PA429848"	"TANDONNET"	"HENRI"	1949-12-14	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429849"	NA	"PA429849"	"NAMY"	"CHRISTIAN"	1938-10-19	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429850"	NA	"PA429850"	"GERMAIN"	"JEAN"	1947-09-11	2015-04-07	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429851"	NA	"PA429851"	"SAVARY"	"RENE PAUL"	1953-01-03	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429852"	NA	"PA429852"	"VAUGRENARD"	"YANNICK"	1950-06-25	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429853"	NA	"PA429853"	"VENDEGOU"	"HILARION"	1941-09-04	2020-01-11	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429854"	NA	"PA429854"	"CHARON"	"PIERRE"	1951-03-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429855"	NA	"PA429855"	"ANTISTE"	"MAURICE"	1953-06-22	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429856"	NA	"PA429856"	"SOILIHI"	"ABDOURAHAMANE"	1959-10-04	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429857"	NA	"PA429857"	"AICHI"	"LEILA"	1970-05-14	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429858"	NA	"PA429858"	"BAS"	"PHILIPPE"	1958-07-20	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429859"	NA	"PA429859"	"VERGOZ"	"MICHEL"	1950-01-10	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429860"	NA	"PA429860"	"LECONTE"	"JEAN YVES"	1966-10-31	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429861"	NA	"PA429861"	"VINCENT"	"MAURICE"	1955-09-20	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429862"	NA	"PA429862"	"CAYEUX"	"CAROLINE"	1948-11-01	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429863"	NA	"PA429863"	"LASSERRE"	"JEAN JACQUES"	1944-03-11	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429864"	NA	"PA429864"	"BAILLY"	"DOMINIQUE"	1960-01-02	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429865"	NA	"PA429865"	"KALTENBACH"	"PHILIPPE"	1966-01-09	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429866"	NA	"PA429866"	"LABBE"	"JOEL"	1952-10-18	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429867"	NA	"PA429867"	"EBLE"	"VINCENT"	1957-10-15	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429868"	NA	"PA429868"	"MICHEL"	"DANIELLE"	1947-04-03	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429869"	NA	"PA429869"	"DELAHAYE"	"VINCENT"	1959-08-23	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429870"	NA	"PA429870"	"CARDOUX"	"JEAN NOEL"	1946-12-18	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429871"	NA	"PA429871"	"FAVIER"	"CHRISTIAN"	1951-02-20	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429872"	NA	"PA429872"	"CHIRON"	"JACQUES"	1949-10-03	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429873"	NA	"PA429873"	"BOUCHOUX"	"CORINNE"	1964-01-05	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429874"	NA	"PA429874"	"SAVIN"	"MICHEL"	1958-11-25	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429875"	NA	"PA429875"	"HUSSON"	"JEAN FRANCOIS"	1961-04-17	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429876"	NA	"PA429876"	"CAMANI"	"PIERRE"	1952-02-19	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429877"	NA	"PA429877"	"FONTAINE"	"MICHEL"	1952-05-06	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429878"	NA	"PA429878"	"CLAIREAUX"	"KARINE"	1963-11-15	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429879"	NA	"PA429879"	"ESNOL"	"PHILIPPE"	1954-04-02	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429881"	NA	"PA429881"	"ARCHIMBAUD"	"ALINE"	1948-11-02	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429882"	NA	"PA429882"	"DESPLAN"	"FELIX"	1943-02-22	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429883"	NA	"PA429883"	"ROGER"	"GILBERT"	1953-11-09	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429884"	NA	"PA429884"	"CAPO CANELLAS"	"VINCENT"	1967-05-04	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429885"	NA	"PA429885"	"PLACE"	"JEAN VINCENT"	1968-03-12	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429886"	NA	"PA429886"	"CUKIERMAN"	"CECILE"	1976-04-26	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429887"	NA	"PA429887"	"GUERRIAU"	"JOEL"	1957-11-09	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429888"	NA	"PA429888"	"MAGNER"	"JACQUES BERNARD"	1952-06-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429889"	NA	"PA429889"	"ROSSIGNOL"	"LAURENCE"	1957-12-22	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429890"	NA	"PA429890"	"BERTRAND"	"ALAIN"	1951-02-23	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429891"	NA	"PA429891"	"BENBASSA"	"ESTHER"	1950-03-27	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0001831"	"1831"	"PA429893"	"CARVOUNAS"	"LUC"	1971-06-08	NA	"M"	"FRANCAISE"	"CHARENTON LE PONT"	"VAL DE MARNE"	"FRANCE"	NA	"SANS PROFESSION DECLAREE"
"ASN_0429894"	NA	"PA429894"	"BOCQUET"	"ERIC"	1957-11-08	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429895"	NA	"PA429895"	"REQUIER"	"JEAN CLAUDE"	1947-10-04	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429896"	NA	"PA429896"	"ROCHE"	"GERARD"	1942-12-29	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0429897"	NA	"PA429897"	"BATAILLE"	"DELPHINE"	1969-09-16	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0051438"	"51438"	"PA430"	"BEDIER"	"PIERRE"	1957-09-30	NA	"M"	"FRANCAISE"	"MONT DE MARSAN"	"LANDES"	"FRANCE"	NA	"CHEFS D ENTREPRISE DE 10 SALARIES OU PLUS"
"ASN_0000437"	NA	"PA437"	"BEL"	"JEAN PIERRE"	1951-12-30	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0000810"	"810"	"PA441"	"BELLO"	"HUGUETTE"	1950-08-24	NA	"F"	"FRANCAISE"	"RAVINE DES CABRIS"	"LA REUNION"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"ASN_0000445"	NA	"PA445"	"BELOT"	"CLAUDE"	1936-07-11	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0000448"	NA	"PA448"	"CERISIER BEN GUIGA"	"MONIQUE"	1942-06-20	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"ASN_0000463"	NA	"PA463"	"BERGE LAVIGNE"	"MARYSE"	1941-01-29	NA	"F"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0000885"	"885"	"PA475"	"BERNARD"	"JEAN LOUIS"	1938-03-31	NA	"M"	"FRANCAISE"	"SAULIEU"	"COTE D OR"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"ASN_0000476"	NA	"PA476"	"BERNARD REYMOND"	"PIERRE"	1944-01-16	NA	"M"	"FRANCAISE"	"GAP"	"HAUTES ALPES"	"FRANCE"	NA	NA
"ASN_0000477"	NA	"PA477"	"BERNARDET"	"DANIEL"	1927-06-07	2007-11-21	"M"	"FRANCAISE"	"LOUROUER SAINT LAURENT"	"INDRE"	"FRANCE"	NA	NA
"RNE_0000844"	"844"	"PA479"	"BERNIER"	"MARC"	1943-04-19	NA	"M"	"FRANCAISE"	"LE MANS"	"SARTHE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"ASN_0000481"	NA	"PA481"	"BERSON"	"MICHEL"	1945-04-21	NA	"M"	"FRANCAISE"	"GOUSSAINVILLE"	"VAL D OISE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
"RNE_0000838"	"838"	"PA483"	"BERTHOL"	"ANDRE"	1939-11-10	NA	"M"	"FRANCAISE"	"POITIERS"	"VIENNE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"ASN_0000492"	NA	"PA492"	"BESSE"	"ROGER"	1929-08-18	2009-01-07	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0001026"	"1026"	"PA493"	"BESSELAT"	"JEAN YVES"	1943-12-21	2012-03-23	"M"	"FRANCAISE"	"QUIMPER"	"FINISTERE"	"FRANCE"	NA	"SANS PROFESSION DECLAREE"
"ASN_0000494"	NA	"PA494"	"BESSON"	"JEAN"	1948-07-01	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0000688"	"688"	"PA495"	"BESSON"	"ERIC"	1958-04-02	NA	"M"	"FRANCAISE"	"MARRAKECH"	NA	"MAROC"	NA	"CADRES D ENTREPRISE"
"RNE_0000489"	"489"	"PA503"	"BIANCO"	"JEAN LOUIS"	1943-01-12	NA	"M"	"FRANCAISE"	"NEUILLY SUR SEINE"	"HAUTS DE SEINE"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"ASN_0000504"	NA	"PA504"	"BIARNES"	"PIERRE"	1932-01-17	NA	"M"	"FRANCAISE"	NA	NA	NA	NA	NA
"RNE_0204080"	"204080"	"PA508"	"BIEMOURET"	"GISELE"	1952-06-16	NA	"F"	"FRANCAISE"	"FLEURANCE"	"GERS"	"FRANCE"	NA	"CADRES DE LA FONCTION PUBLIQUE PROFESSIONS INTELLECTUELLES ET ARTISTIQUES"
"RNE_0000616"	"616"	"PA509"	"BIESSY"	"GILBERT"	1934-07-20	2015-10-13	"M"	"FRANCAISE"	"MONTFERRAT"	"ISERE"	"FRANCE"	NA	"TECHNICIENS"
"RNE_0001059"	"1059"	"PA513"	"BIGNON"	"JEROME"	1949-01-01	NA	"M"	"FRANCAISE"	"NEUILLY SUR SEINE"	"HAUTS DE SEINE"	"FRANCE"	NA	"PROFESSIONS LIBERALES ET ASSIMILES"
"RNE_0000686"	"686"	"PA522"	"BINETRUY"	"JEAN MARIE"	1946-07-17	NA	"M"	"FRANCAISE"	"VILLERS LE LAC"	"DOUBS"	"FRANCE"	NA	"PROFESSIONS INTERMEDIAIRES DE L ENSEIGNEMENT DE LA SANTE DE LA FONCTION PUBLIQUE ET ASSIMILES"
"RNE_0000997"	"997"	"PA525"	"BIRRAUX"	"CLAUDE"	1946-01-19	NA	"M"	"FRANCAISE"	"AMBILLY"	"HAUTE SAVOIE"	"FRANCE"	NA	"CADRES D ENTREPRISE"
